[79, 65, 51, 47, 95]
[78, 94, 87, 86, 12]
[16, 23, 78, 90, 77]
[16, 86, 85, 114, 76]
[68, 86, 13, 10, 49]
[58, 7, 30, 56, 47]
[16, 54, 30, 76, 102]
[68, 88, 38, 18, 9]
[65, 69, 64, 54, 49]
[51, 11, 87, 97, 109]
[84, 63, 87, 47, 57]
[15, 87, 103, 12, 69]
[7, 9, 3, 69, 81]
[57, 27, 83, 11, 70]
[51, 78, 79, 48, 17]
[94, 41, 107, 20, 110]
[103, 27, 104, 94, 77]
[62, 15, 84, 94, 41]
[27, 23, 15, 69, 12]
[15, 62, 7, 113, 64]
[107, 19, 68, 29, 11]
[3, 19, 39, 31, 104]
[68, 14, 49, 108, 93]
[62, 27, 18, 49, 96]
[27, 16, 38, 61, 48]
[68, 107, 79, 94, 15]
[86, 103, 29, 109, 12]
[79, 107, 10, 49, 61]
[86, 84, 12, 102, 94]
[84, 57, 86, 63, 46]
[89, 19, 79, 78, 74]
[19, 10, 27, 51, 15]
[84, 10, 101, 38, 34]
[30, 72, 100, 19, 33]
[3, 19, 84, 94, 65]
[85, 57, 63, 35, 65]
[65, 27, 69, 41, 39]
[51, 87, 40, 94, 6]
[3, 15, 19, 100, 17]
[78, 86, 71, 9, 98]
[13, 100, 19, 64, 109]
[86, 84, 41, 74, 12]
[84, 35, 107, 41, 36]
[27, 78, 86, 98, 15]
[86, 62, 29, 19, 46]
[112, 107, 78, 61, 17]
[71, 53, 87, 94, 34]
[28, 112, 69, 43, 18]
[14, 30, 108, 106, 42]
[27, 57, 16, 10, 61]
[107, 79, 49, 102, 1]
[107, 86, 29, 81, 17]
[27, 19, 88, 57, 113]
[79, 28, 108, 10, 11]
[100, 27, 8, 13, 35]
[16, 12, 45, 87, 70]
[68, 10, 86, 49, 78]
[112, 100, 39, 65, 12]
[60, 84, 29, 76, 12]
[60, 87, 88, 15, 17]
[60, 79, 23, 9, 49]
[84, 57, 94, 86, 54]
[100, 79, 14, 94, 87]
[68, 60, 51, 34, 54]
[91, 19, 65, 62, 2]
[27, 57, 21, 59, 76]
[68, 19, 57, 86, 10]
[51, 60, 112, 10, 19]
[86, 103, 108, 63, 46]
[3, 69, 53, 6, 92]
[100, 68, 108, 42, 34]
[100, 12, 87, 29, 63]
[27, 78, 11, 19, 86]
[79, 107, 94, 13, 8]
[60, 87, 19, 35, 98]
[100, 27, 57, 43, 1]
[68, 10, 23, 76, 61]
[57, 72, 100, 94, 87]
[14, 91, 15, 54, 13]
[62, 91, 58, 93, 49]
[100, 15, 75, 18, 97]
[15, 88, 13, 27, 63]
[16, 86, 65, 54, 13]
[51, 10, 11, 30, 104]
[60, 27, 39, 41, 61]
[107, 19, 27, 72, 39]
[68, 100, 57, 6, 34]
[103, 86, 19, 12, 108]
[112, 28, 13, 6, 17]
[112, 6, 51, 11, 28]
[107, 112, 102, 19, 34]
[78, 28, 27, 70, 11]
[85, 45, 94, 42, 86]
[112, 94, 51, 104, 63]
[84, 94, 20, 54, 102]
[60, 68, 13, 94, 81]
[84, 60, 57, 46, 59]
[107, 72, 87, 29, 43]
[107, 68, 43, 108, 42]
[3, 15, 16, 41, 22]
[60, 86, 102, 4, 52]
[62, 112, 10, 39, 108]
[84, 30, 16, 39, 63]
[107, 39, 50, 63, 69]
[30, 29, 100, 43, 41]
[100, 57, 76, 64, 80]
[84, 94, 86, 58, 29]
[112, 86, 58, 93, 19]
[107, 79, 102, 8, 98]
[68, 100, 57, 41, 72]
[16, 88, 55, 19, 15]
[85, 10, 87, 94, 49]
[68, 10, 100, 29, 53]
[62, 13, 78, 53, 81]
[27, 107, 15, 29, 94]
[84, 20, 69, 28, 11]
[75, 72, 51, 69, 49]
[3, 16, 88, 54, 13]
[84, 16, 86, 76, 48]
[3, 104, 107, 81, 34]
[27, 108, 23, 10, 13]
[60, 84, 76, 86, 11]
[16, 68, 58, 41, 35]
[79, 10, 52, 28, 53]
[64, 84, 102, 20, 94]
[19, 51, 29, 101, 34]
[85, 51, 37, 72, 34]
[3, 19, 107, 39, 63]
[16, 3, 15, 57, 74]
[107, 19, 13, 112, 76]
0
[51, 86, 57, 41, 17]
[27, 28, 7, 63, 25]
[27, 88, 57, 44, 92]
[27, 107, 16, 8, 74]
[14, 30, 57, 39, 12]
[27, 71, 51, 10, 15]
[85, 11, 27, 63, 29]
[3, 58, 88, 15, 63]
[14, 96, 54, 87, 74]
0
[88, 112, 103, 54, 11]
[19, 51, 3, 20, 109]
[60, 3, 11, 10, 103]
[16, 68, 41, 34, 19]
[100, 49, 86, 65, 80]
[27, 103, 65, 19, 74]
[100, 68, 19, 49, 51]
[57, 15, 71, 8, 100]
[57, 5, 16, 47, 44]
[16, 112, 65, 72, 47]
[13, 30, 57, 59, 23]
[85, 13, 86, 19, 43]
[65, 37, 16, 13, 44]
[51, 101, 94, 13, 12]
[3, 72, 16, 65, 1]
[112, 100, 65, 34, 67]
[88, 69, 68, 81, 76]
[39, 51, 64, 69, 72]
[16, 86, 13, 94, 114]
[60, 30, 78, 39, 114]
[19, 3, 51, 72, 11]
[79, 48, 7, 47, 102]
[108, 27, 85, 20, 39]
[88, 13, 75, 29, 1]
[39, 41, 62, 110, 72]
[100, 39, 86, 12, 69]
[23, 27, 102, 72, 35]
[88, 34, 30, 10, 102]
[79, 13, 23, 8, 69]
[57, 62, 30, 70, 46]
[107, 3, 19, 38, 76]
[100, 72, 27, 99, 97]
[62, 15, 34, 69, 87]
[19, 88, 111, 12, 39]
[107, 112, 78, 94, 54]
[60, 27, 69, 48, 22]
[3, 107, 13, 19, 109]
[79, 103, 63, 104, 15]
[79, 107, 78, 19, 74]
[103, 3, 10, 57, 19]
[88, 68, 100, 34, 109]
[27, 100, 51, 43, 72]
[51, 68, 69, 49, 11]
[100, 68, 69, 94, 19]
[27, 100, 13, 11, 89]
[112, 13, 28, 54, 40]
[51, 20, 48, 97, 80]
[84, 28, 108, 114, 46]
[3, 107, 72, 13, 11]
[45, 100, 112, 59, 74]
[112, 28, 57, 10, 34]
[79, 88, 49, 65, 94]
[91, 19, 27, 78, 49]
[88, 68, 51, 10, 49]
[27, 60, 65, 10, 9]
[103, 79, 39, 48, 49]
[15, 57, 28, 109, 64]
[79, 10, 85, 9, 78]
[79, 16, 20, 78, 61]
[15, 57, 28, 10, 79]
[107, 68, 19, 69, 75]
[79, 107, 88, 12, 43]
[107, 3, 65, 63, 76]
[112, 23, 108, 49, 10]
[27, 60, 48, 61, 38]
[62, 86, 29, 8, 46]
[27, 57, 10, 107, 47]
[100, 15, 88, 11, 86]
[107, 3, 15, 29, 11]
0
[39, 107, 65, 81, 30]
[112, 16, 88, 43, 48]
[62, 26, 54, 69, 74]
[15, 23, 69, 10, 64]
[15, 86, 16, 19, 61]
[100, 27, 13, 8, 11]
[107, 86, 96, 70, 76]
[78, 75, 71, 63, 47]
[112, 28, 60, 48, 12]
[78, 88, 87, 10, 22]
[78, 30, 23, 8, 47]
[69, 23, 48, 79, 15]
[53, 84, 94, 7, 39]
0
[79, 13, 23, 108, 10]
[79, 51, 19, 76, 114]
[88, 13, 79, 48, 108]
[112, 60, 65, 47, 10]
[112, 28, 114, 65, 35]
[3, 51, 11, 16, 49]
[62, 15, 16, 13, 75]
[103, 43, 112, 10, 41]
[84, 15, 13, 27, 76]
[30, 89, 11, 28, 8]
[79, 103, 96, 43, 10]
[100, 30, 49, 63, 17]
[84, 19, 78, 17, 27]
[60, 15, 88, 34, 5]
[88, 112, 41, 38, 11]
[79, 16, 43, 65, 10]
[78, 100, 27, 11, 61]
[16, 68, 104, 54, 94]
[3, 103, 13, 94, 6]
[51, 65, 101, 94, 109]
[84, 57, 60, 63, 49]
[28, 3, 53, 42, 39]
[112, 19, 40, 100, 74]
[20, 87, 4, 78, 15]
[60, 79, 88, 34, 12]
[60, 107, 79, 10, 39]
[112, 39, 100, 98, 12]
[27, 16, 51, 20, 11]
[60, 112, 39, 100, 109]
[3, 51, 39, 48, 104]
[16, 85, 112, 82, 59]
[16, 57, 3, 17, 19]
[3, 23, 9, 1, 28]
[112, 13, 23, 114, 19]
[7, 87, 54, 98, 39]
[3, 51, 15, 33, 80]
[13, 16, 79, 80, 15]
[85, 29, 27, 20, 39]
[78, 27, 85, 61, 11]
[62, 69, 39, 64, 72]
[16, 110, 54, 55, 39]
[57, 16, 94, 26, 114]
[78, 60, 5, 17, 63]
[84, 15, 90, 49, 19]
[85, 57, 87, 20, 76]
[85, 20, 107, 57, 19]
[79, 16, 48, 65, 9]
[107, 20, 104, 21, 72]
[3, 13, 100, 102, 54]
[3, 18, 85, 34, 7]
[112, 7, 54, 38, 46]
[107, 64, 29, 39, 12]
[27, 84, 70, 98, 34]
[3, 51, 9, 55, 99]
[60, 3, 69, 63, 113]
[3, 57, 51, 63, 9]
[84, 57, 49, 31, 10]
[107, 64, 29, 76, 72]
[60, 15, 30, 41, 72]
[3, 58, 71, 109, 113]
[3, 15, 29, 88, 95]
[104, 27, 12, 10, 51]
[16, 58, 84, 54, 39]
[3, 15, 102, 41, 28]
[57, 27, 76, 28, 59]
[57, 27, 81, 76, 28]
[69, 31, 60, 98, 106]
[15, 102, 86, 10, 88]
[28, 27, 53, 42, 11]
[3, 71, 77, 72, 61]
[84, 86, 63, 42, 2]
[57, 3, 60, 39, 48]
[79, 107, 29, 94, 48]
[64, 16, 114, 13, 54]
[64, 58, 69, 15, 41]
[84, 87, 65, 18, 15]
[79, 16, 29, 76, 41]
[7, 52, 51, 30, 8]
[16, 3, 13, 38, 1]
[86, 15, 3, 108, 95]
[16, 78, 19, 27, 82]
[60, 27, 114, 13, 97]
[16, 80, 68, 29, 113]
[57, 71, 112, 72, 34]
[107, 78, 86, 20, 74]
[78, 112, 51, 19, 80]
[103, 87, 29, 63, 23]
[68, 85, 102, 43, 20]
[91, 84, 57, 76, 10]
[71, 58, 27, 49, 109]
[68, 60, 40, 102, 10]
[85, 69, 84, 15, 76]
[107, 112, 51, 47, 12]
[78, 11, 114, 27, 84]
[84, 57, 86, 72, 98]
[3, 57, 28, 48, 49]
[3, 103, 15, 104, 11]
[62, 78, 30, 54, 52]
[91, 19, 57, 30, 76]
[3, 11, 23, 20, 108]
[107, 64, 69, 11, 28]
[3, 51, 104, 109, 22]
[84, 20, 53, 30, 34]
[3, 16, 65, 9, 12]
[3, 9, 100, 17, 6]
[112, 28, 29, 77, 43]
[112, 72, 107, 65, 94]
[107, 27, 65, 1, 49]
[14, 101, 53, 74, 41]
[87, 71, 51, 70, 11]
[78, 64, 28, 11, 114]
[30, 100, 29, 81, 15]
[3, 107, 48, 13, 12]
[84, 86, 102, 94, 59]
[79, 16, 38, 94, 6]
[19, 91, 86, 88, 72]
[87, 28, 102, 48, 98]
[79, 107, 53, 77, 34]
[3, 88, 78, 10, 46]
[20, 47, 31, 38, 109]
[112, 84, 7, 74, 99]
[78, 16, 68, 80, 49]
[85, 30, 47, 45, 41]
[16, 75, 57, 39, 93]
[86, 43, 14, 98, 80]
[84, 40, 88, 15, 46]
[64, 97, 91, 95, 13]
[3, 28, 13, 54, 94]
[112, 53, 28, 48, 52]
[85, 112, 15, 16, 109]
[112, 80, 60, 65, 72]
[85, 112, 100, 39, 109]
[27, 51, 47, 69, 10]
[79, 107, 15, 102, 10]
[85, 61, 87, 76, 88]
[84, 19, 27, 46, 57]
[68, 84, 9, 78, 10]
[3, 13, 107, 33, 109]
[3, 103, 53, 41, 9]
[7, 17, 86, 78, 15]
[51, 64, 55, 11, 54]
[86, 7, 65, 8, 46]
[51, 13, 64, 15, 11]
[16, 13, 87, 6, 53]
[27, 65, 16, 48, 74]
[19, 20, 85, 39, 94]
[79, 9, 75, 69, 17]
[84, 15, 86, 35, 104]
[16, 68, 63, 69, 49]
[60, 86, 96, 15, 94]
[3, 100, 78, 48, 49]
[23, 27, 80, 81, 82]
[112, 3, 65, 1, 9]
[85, 78, 40, 64, 39]
0
[16, 15, 101, 13, 9]
[16, 66, 65, 63, 11]
[51, 78, 112, 15, 46]
[3, 78, 103, 34, 80]
[68, 16, 13, 38, 19]
[31, 78, 51, 81, 69]
[62, 30, 19, 65, 94]
0
[29, 64, 107, 94, 20]
[19, 37, 111, 59, 41]
[29, 64, 15, 110, 80]
[60, 16, 75, 20, 94]
[107, 68, 15, 43, 98]
[112, 51, 38, 39, 94]
[57, 86, 63, 71, 34]
[85, 78, 86, 76, 114]
[72, 30, 85, 20, 102]
[112, 19, 28, 35, 103]
0
[107, 20, 98, 94, 42]
[90, 16, 100, 43, 42]
0
[60, 3, 51, 10, 52]
0
[112, 16, 54, 49, 69]
[84, 28, 6, 17, 40]
[85, 112, 78, 41, 34]
[51, 58, 20, 1, 49]
[78, 27, 51, 11, 8]
[3, 16, 38, 9, 72]
0
0
[100, 69, 13, 79, 48]
[62, 69, 79, 9, 12]
0
[71, 13, 15, 27, 49]
[112, 43, 71, 108, 72]
[112, 60, 43, 64, 8]
[51, 19, 30, 39, 7]
[88, 94, 19, 39, 112]
[51, 11, 85, 101, 82]
[3, 85, 11, 93, 108]
[7, 100, 112, 99, 17]
[3, 39, 14, 65, 8]
[84, 38, 100, 94, 99]
[91, 19, 86, 39, 46]
[112, 13, 60, 4, 69]
[112, 29, 28, 94, 54]
[91, 57, 51, 19, 43]
[72, 9, 111, 81, 23]
[72, 112, 28, 7, 54]
[31, 51, 97, 94, 70]
[27, 57, 16, 44, 94]
0
[28, 37, 72, 102, 49]
[31, 29, 12, 64, 8]
[60, 68, 43, 78, 41]
[3, 29, 12, 28, 9]
[3, 7, 43, 19, 98]
0
[20, 30, 51, 94, 69]
[84, 72, 51, 102, 13]
0
[107, 3, 29, 39, 48]
[86, 51, 94, 6, 60]
0
[31, 16, 51, 54, 10]
[27, 107, 58, 8, 15]
0
[3, 72, 20, 9, 1]
0
[112, 16, 8, 34, 71]
[78, 112, 8, 16, 15]
0
0
0
0
0
0
[84, 12, 13, 16, 104]
0
0
[84, 72, 102, 28, 46]
[84, 72, 39, 65, 51]
0
[68, 38, 62, 18, 34]
0
0
0
[75, 85, 15, 13, 109]
0
0
0
0
[3, 29, 28, 47, 109]
[64, 28, 9, 94, 78]
[60, 19, 84, 104, 36]
[107, 20, 30, 29, 46]
[43, 28, 30, 29, 93]
[91, 107, 69, 81, 17]
[57, 64, 100, 94, 98]
[107, 84, 29, 70, 94]
[64, 39, 16, 98, 28]
[107, 29, 84, 81, 36]
[112, 88, 39, 65, 12]
[107, 21, 51, 47, 11]
[84, 19, 85, 16, 36]
[87, 62, 18, 29, 49]
[60, 3, 57, 44, 36]
[38, 3, 9, 4, 28]
[78, 112, 54, 88, 13]
[79, 72, 28, 55, 39]
[107, 109, 27, 29, 47]
[3, 85, 16, 1, 39]
[23, 29, 79, 48, 43]
0
0
[14, 30, 78, 74, 81]
[3, 29, 13, 81, 85]
0
[3, 29, 51, 39, 10]
0
[78, 30, 107, 34, 44]
[14, 69, 107, 8, 47]
[30, 72, 16, 29, 35]
0
[68, 49, 107, 72, 65]
[13, 112, 28, 6, 29]
[38, 75, 51, 74, 12]
0
[57, 15, 16, 87, 94]
0
0
[84, 29, 86, 76, 48]
0
[3, 103, 17, 54, 88]
0
[30, 16, 78, 20, 76]
[84, 85, 15, 38, 46]
0
[5, 107, 72, 88, 109]
[84, 13, 86, 57, 48]
0
[15, 91, 86, 72, 49]
[64, 9, 29, 100, 109]
0
[64, 9, 29, 28, 10]
[16, 54, 3, 52, 62]
[68, 16, 72, 57, 17]
[112, 58, 39, 16, 94]
[79, 103, 13, 9, 94]
[3, 9, 70, 29, 94]
[60, 72, 27, 69, 13]
[112, 20, 85, 17, 54]
[27, 16, 58, 57, 15]
[38, 3, 72, 14, 25]
[112, 40, 16, 76, 102]
[88, 38, 112, 106, 47]
[19, 29, 107, 43, 86]
[85, 87, 104, 34, 114]
[19, 68, 60, 49, 103]
[87, 7, 15, 12, 51]
[16, 72, 52, 91, 81]
[84, 15, 69, 61, 107]
[64, 16, 63, 58, 12]
[88, 94, 84, 19, 39]
[57, 20, 58, 49, 30]
[85, 16, 64, 17, 72]
[64, 19, 91, 70, 102]
[30, 28, 29, 63, 47]
[112, 28, 78, 15, 76]
[30, 28, 78, 15, 109]
[58, 30, 81, 16, 74]
[30, 72, 16, 13, 12]
[112, 60, 39, 104, 93]
0
[85, 13, 20, 84, 106]
[3, 53, 79, 48, 74]
[87, 84, 38, 48, 70]
[19, 84, 26, 98, 9]
[60, 39, 112, 1, 9]
[107, 30, 63, 29, 17]
[85, 20, 86, 47, 53]
[84, 13, 51, 40, 114]
0
[78, 60, 30, 63, 76]
[112, 29, 39, 14, 8]
[107, 87, 69, 15, 19]
[68, 16, 2, 18, 61]
[57, 15, 112, 28, 46]
[57, 15, 87, 7, 93]
[43, 111, 88, 65, 114]
[16, 43, 87, 10, 69]
[3, 72, 9, 32, 41]
[112, 53, 86, 70, 11]
[68, 16, 94, 20, 104]
[68, 16, 47, 104, 59]
0
[79, 16, 65, 1, 9]
0
[79, 78, 16, 19, 17]
[27, 107, 53, 8, 49]
[3, 107, 88, 20, 87]
[79, 28, 72, 17, 61]
[27, 58, 60, 11, 81]
0
0
0
0
[60, 38, 47, 51, 54]
[30, 60, 78, 39, 41]
[85, 71, 45, 15, 9]
[58, 27, 16, 47, 63]
[64, 8, 29, 16, 34]
[71, 55, 39, 50, 12]
0
[85, 87, 29, 94, 28]
[78, 28, 34, 37, 18]
[79, 16, 57, 93, 49]
0
[3, 103, 78, 109, 46]
[86, 100, 51, 43, 67]
0
[28, 29, 68, 13, 10]
[28, 50, 29, 72, 17]
[62, 30, 15, 57, 94]
[62, 30, 29, 12, 52]
[112, 107, 104, 34, 109]
[85, 57, 27, 45, 8]
[64, 28, 43, 54, 65]
[64, 53, 16, 81, 40]
[51, 79, 13, 55, 54]
[68, 16, 47, 95, 96]
[60, 65, 26, 1, 43]
[3, 107, 63, 7, 17]
[64, 51, 102, 8, 74]
[112, 78, 84, 72, 9]
[20, 112, 51, 86, 17]
[71, 38, 86, 8, 49]
[78, 3, 88, 21, 72]
[112, 16, 63, 46, 29]
0
[112, 107, 65, 15, 81]
[19, 84, 20, 75, 13]
[57, 107, 79, 48, 39]
[3, 86, 13, 44, 53]
[38, 5, 60, 48, 47]
[3, 71, 64, 108, 80]
[79, 23, 43, 38, 48]
0
0
[112, 107, 63, 12, 13]
0
0
0
0
[30, 60, 78, 81, 46]
0
0
0
[68, 16, 19, 55, 36]
[88, 94, 20, 3, 29]
0
0
0
[3, 19, 16, 38, 44]
0
[78, 85, 23, 114, 74]
[19, 75, 94, 51, 39]
0
[69, 3, 43, 57, 98]
[69, 86, 57, 20, 11]
[107, 78, 68, 43, 98]
0
[20, 104, 107, 30, 39]
[3, 28, 9, 29, 93]
[9, 3, 28, 78, 80]
[68, 13, 60, 104, 48]
[51, 3, 29, 54, 39]
[20, 3, 39, 107, 94]
[71, 26, 97, 81, 43]
[13, 68, 72, 28, 114]
[112, 28, 47, 108, 48]
[79, 23, 96, 46, 69]
[38, 30, 91, 44, 72]
[38, 3, 91, 17, 63]
[107, 20, 53, 94, 79]
[79, 51, 72, 17, 96]
0
0
[79, 16, 17, 6, 57]
[51, 112, 43, 28, 94]
[112, 28, 94, 9, 38]
[75, 20, 84, 19, 98]
0
[112, 38, 100, 39, 12]
[28, 20, 3, 39, 108]
[72, 85, 87, 69, 76]
[84, 19, 94, 75, 6]
[112, 7, 69, 1, 43]
0
0
[60, 86, 28, 77, 94]
0
[57, 87, 28, 94, 4]
[100, 19, 30, 102, 10]
[11, 51, 3, 69, 17]
0
[84, 11, 107, 65, 9]
[51, 11, 75, 65, 94]
0
0
[112, 28, 57, 63, 46]
[19, 13, 86, 15, 82]
[107, 62, 15, 13, 78]
[60, 84, 40, 94, 58]
[85, 100, 13, 9, 94]
0
[38, 84, 100, 15, 98]
[112, 28, 63, 17, 108]
0
[84, 71, 69, 40, 94]
[30, 72, 2, 71, 76]
[62, 87, 29, 36, 15]
[39, 85, 111, 20, 49]
[51, 19, 30, 103, 94]
[107, 57, 50, 94, 84]
[84, 19, 101, 104, 75]
[62, 68, 39, 107, 10]
[3, 7, 9, 29, 54]
[84, 13, 68, 6, 40]
[84, 38, 110, 93, 39]
[107, 40, 71, 35, 96]
[60, 72, 50, 49, 69]
[112, 43, 51, 19, 29]
[78, 107, 43, 112, 77]
0
0
0
0
0
0
0
0
0
0
0
[84, 39, 16, 12, 65]
[57, 86, 88, 98, 46]
[68, 16, 13, 23, 18]
[84, 72, 13, 102, 70]
[16, 87, 43, 69, 72]
[51, 72, 3, 11, 29]
[78, 87, 62, 70, 49]
[84, 16, 108, 43, 113]
0
[16, 68, 72, 51, 49]
[86, 40, 85, 15, 46]
[112, 38, 20, 69, 49]
0
[84, 72, 43, 27, 38]
[100, 31, 15, 69, 43]
[86, 54, 51, 34, 96]
[79, 28, 78, 48, 43]
[85, 72, 88, 39, 12]
[19, 57, 30, 28, 43]
[84, 13, 86, 6, 94]
[27, 57, 43, 23, 76]
[38, 107, 20, 87, 44]
[112, 69, 88, 20, 49]
[3, 103, 57, 39, 81]
[29, 86, 16, 11, 12]
[19, 62, 26, 43, 108]
[79, 103, 29, 17, 18]
0
0
0
0
[100, 57, 88, 17, 94]
[51, 85, 38, 94, 17]
0
0
[100, 13, 15, 86, 69]
[100, 85, 65, 77, 9]
0
[107, 30, 65, 12, 15]
0
[57, 87, 83, 19, 34]
[51, 85, 38, 74, 15]
[84, 19, 87, 29, 94]
[84, 100, 38, 39, 54]
[107, 40, 31, 19, 9]
[69, 86, 16, 47, 1]
[69, 3, 107, 39, 18]
0
0
0
0
0
[84, 28, 65, 94, 15]
0
[57, 39, 86, 100, 67]
[38, 30, 19, 91, 74]
0
[84, 20, 88, 35, 81]
[60, 68, 23, 43, 8]
0
[84, 64, 114, 46, 96]
[60, 13, 86, 19, 12]
[84, 39, 111, 109, 104]
[84, 39, 26, 57, 44]
0
0
[64, 53, 16, 39, 41]
[84, 15, 58, 46, 100]
[86, 85, 57, 93, 35]
[16, 68, 47, 23, 18]
[112, 60, 69, 54, 43]
[60, 91, 16, 17, 93]
[85, 13, 27, 94, 108]
[60, 13, 87, 10, 78]
[84, 27, 96, 61, 17]
[3, 13, 60, 18, 58]
[112, 13, 27, 1, 40]
0
0
0
0
0
0
0
[51, 30, 88, 109, 47]
0
0
[84, 43, 86, 69, 19]
[51, 15, 27, 109, 39]
[88, 87, 65, 43, 19]
[19, 3, 16, 39, 29]
[38, 51, 79, 9, 34]
[20, 37, 16, 12, 32]
[53, 3, 13, 6, 40]
[86, 100, 94, 85, 54]
[19, 91, 107, 53, 35]
[28, 13, 58, 8, 94]
[16, 89, 31, 36, 4]
0
[85, 20, 53, 68, 41]
[13, 60, 31, 72, 17]
[20, 107, 63, 17, 30]
0
[19, 51, 64, 75, 89]
[112, 54, 23, 88, 43]
[86, 107, 57, 20, 76]
[60, 86, 13, 98, 94]
[7, 3, 64, 39, 10]
[3, 51, 72, 7, 55]
0
0
0
[91, 71, 88, 109, 22]
[112, 29, 27, 17, 76]
[112, 16, 86, 8, 76]
[60, 91, 71, 12, 109]
[68, 51, 29, 35, 19]
[88, 111, 78, 12, 46]
[84, 19, 20, 29, 34]
0
0
0
0
[57, 16, 43, 101, 72]
0
0
0
[78, 112, 16, 109, 47]
[3, 69, 49, 86, 109]
[84, 43, 86, 19, 69]
[112, 107, 54, 17, 16]
0
[28, 57, 79, 48, 39]
0
[112, 13, 18, 61, 58]
[28, 13, 30, 109, 43]
[112, 51, 16, 17, 93]
[112, 19, 88, 45, 11]
[60, 37, 98, 20, 34]
[19, 60, 37, 53, 46]
[112, 19, 88, 65, 43]
[91, 19, 110, 57, 88]
[57, 60, 87, 109, 20]
[79, 23, 53, 18, 43]
[60, 68, 85, 36, 109]
[19, 51, 79, 98, 2]
[71, 20, 69, 87, 61]
0
[30, 51, 38, 72, 6]
[79, 9, 107, 48, 13]
[28, 79, 39, 77, 46]
0
[20, 58, 51, 17, 94]
[112, 72, 51, 17, 69]
0
0
[107, 68, 101, 29, 93]
[86, 28, 63, 69, 35]
[62, 69, 112, 15, 34]
[85, 29, 87, 54, 34]
0
[78, 3, 23, 54, 17]
[107, 69, 111, 59, 77]
[3, 16, 29, 43, 114]
0
[84, 57, 28, 9, 94]
0
[85, 13, 86, 65, 67]
[38, 84, 79, 35, 93]
0
0
[88, 68, 41, 74, 104]
[57, 100, 68, 81, 109]
[107, 3, 69, 54, 94]
[51, 87, 63, 49, 29]
[100, 87, 72, 17, 57]
[84, 72, 26, 108, 13]
0
[51, 26, 19, 46, 114]
0
[28, 38, 50, 43, 18]
[28, 86, 43, 109, 102]
0
[57, 51, 87, 39, 18]
0
[3, 57, 28, 13, 67]
[91, 39, 107, 16, 94]
0
[3, 19, 16, 98, 57]
0
[112, 19, 84, 61, 13]
0
[3, 57, 60, 49, 48]
[19, 79, 107, 69, 13]
0
[60, 13, 87, 4, 94]
[30, 107, 39, 19, 29]
0
[20, 58, 60, 46, 12]
0
0
0
[84, 78, 43, 109, 86]
[88, 3, 96, 54, 35]
0
[60, 107, 86, 8, 9]
0
[78, 85, 87, 43, 36]
0
[57, 39, 3, 28, 67]
0
0
0
[69, 13, 84, 112, 94]
[112, 40, 107, 114, 39]
[13, 85, 64, 98, 1]
[38, 87, 39, 23, 20]
[78, 85, 39, 20, 64]
[71, 65, 87, 40, 9]
[78, 27, 84, 19, 94]
[26, 13, 16, 15, 2]
[13, 84, 112, 48, 102]
[68, 7, 1, 13, 106]
[84, 19, 68, 29, 39]
[51, 86, 13, 8, 97]
[64, 23, 19, 91, 2]
[112, 51, 25, 8, 7]
[20, 64, 13, 18, 25]
0
[85, 26, 57, 4, 70]
[86, 13, 58, 19, 94]
[68, 51, 69, 81, 49]
[51, 68, 13, 16, 81]
[3, 53, 16, 46, 61]
[38, 30, 51, 11, 12]
[86, 84, 13, 72, 43]
[28, 9, 27, 16, 109]
[68, 16, 47, 23, 46]
[107, 78, 30, 15, 81]
[51, 47, 57, 30, 1]
[3, 7, 38, 70, 9]
[87, 107, 78, 15, 80]
[26, 85, 16, 8, 47]
0
[20, 51, 57, 47, 44]
[31, 53, 86, 39, 15]
[112, 51, 57, 34, 54]
[87, 107, 13, 80, 69]
[43, 112, 16, 69, 72]
[51, 87, 78, 34, 94]
[43, 111, 28, 78, 98]
[107, 39, 78, 30, 18]
[38, 28, 20, 26, 46]
[84, 100, 87, 39, 54]
[53, 71, 4, 86, 17]
[84, 57, 20, 58, 49]
[3, 51, 13, 98, 18]
[107, 111, 72, 29, 46]
[85, 78, 26, 28, 34]
[86, 16, 109, 108, 101]
[13, 107, 92, 44, 43]
[86, 13, 63, 7, 9]
[3, 16, 40, 41, 74]
0
0
0
[38, 51, 87, 47, 19]
0
0
0
[31, 28, 54, 39, 104]
0
[60, 58, 29, 94, 72]
0
0
[84, 78, 26, 93, 17]
0
[13, 84, 86, 19, 53]
[60, 68, 39, 57, 93]
0
[23, 16, 68, 81, 15]
0
0
[107, 3, 49, 4, 58]
[112, 17, 86, 88, 44]
[91, 107, 47, 78, 81]
[90, 7, 43, 44, 104]
[53, 16, 63, 50, 94]
[53, 16, 23, 9, 52]
[31, 55, 15, 28, 81]
[78, 75, 17, 54, 26]
[107, 37, 7, 92, 1]
0
[112, 58, 107, 15, 94]
[60, 65, 30, 109, 43]
[86, 71, 97, 44, 34]
[78, 52, 28, 44, 34]
[79, 48, 88, 13, 98]
[62, 92, 107, 55, 44]
0
[7, 3, 74, 54, 89]
[86, 68, 96, 1, 47]
[31, 55, 28, 9, 77]
[84, 72, 26, 57, 44]
0
[107, 3, 100, 109, 74]
[112, 58, 88, 47, 1]
[20, 52, 107, 43, 102]
[84, 65, 107, 49, 20]
